NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
6700	69	85279	B_HEROACHIEV	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Призыватель - призванные существа убили 100 врагов.	Przywoływacz – przywołane istoty zabiły 100 wrogów.
6712	69	85291	B_HEROACHIEV	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Главное блюдо - вас попытались съесть 350 существ, привлеченных ароматом героя.(Макс)	Danie główne – 350 stworzeń, zwabionych zapachem bohatera, próbowało cię pożreć. (maks)
6713	69	85292	B_HEROACHIEV	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Деликатес - вас попытались съесть 200 существ, привлеченных ароматом героя.	Przysmak – 200 stworzeń, zwabionych zapachem bohatera, próbowało cię pożreć.
6748	69	85327	B_HEROACHIEV	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Меломан подмастерье - прослушали 20 песен менестрелей.	Młody miłośnik muzyki – wysłuchał 20 piosenek bardów.
6749	69	85328	B_HEROACHIEV	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Меломан мастер - прослушали 32 песни и 7 плейлистов менестрелей.	Miłośnik muzyki – wysłuchano 32 piosenek i 7 playlist bardów.
6780	69	85360	B_HEROACHIEV	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Копатель - нашли 20 кладов.	Kopacz – znaleziono 20 skarbów.
6781	69	85361	B_HEROACHIEV	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Нюхлер - нашли 40 кладов.	Niuchacz - znaleziono 40 skarbów.
6782	69	85362	B_HEROACHIEV	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Аноним - герой! - получено 15 из 47 второстепенных бонусов.	Bohater - anonim! – zdobyto 15 z 47 bonusów drugorzędnych.
6783	69	85363	B_HEROACHIEV	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Имярек будет известен всем! - получено 30 из 47 второстепенных бонусов.	Imię to stanie się znane wszystkim! – zdobyto 30 z 47 bonusów drugorzędnych.
6784	69	85364	B_HEROACHIEV	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Неизвестный самый известный! - получено 45 из 68 второстепенных бонусов.	Najbardziej znany z nieznanych! – zdobyto 45 z 68 bonusów drugorzędnych.
6785	69	85365	B_HEROACHIEV	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Некто легендарный! - получено 58 из 68 второстепенных бонусов.	Legendarna postać! – zdobyto 58 z 68 bonusów drugorzędnych.
6826	69	85407	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	болезный!	chorowity!
6827	69	85408	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	травоядный!	roślinożerca!
6828	69	85409	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	обжора!	żarłok!
6829	69	85410	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	пьяница!	pijak!
6830	69	85411	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	канцелярская крыса!	szczur biurowy!
6831	69	85412	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	хомяк!	chomik!
6832	69	85413	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	паранойик!	paranoik!
6833	69	85414	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	сорока!	sroka!
6834	69	85415	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	шаманофил!	szamanofil!
6835	69	85416	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	гоблинофил!	goblinofil!
6836	69	85417	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	оркофил!	orkofil!
6837	69	85418	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	зоркий!	spostrzegawczy!
6838	69	85419	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	трудяга!	robotnik!
6839	69	85420	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	ворюга!	złodziej!
6840	69	85421	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	уважаемый богач!	bogacz!
6841	69	85422	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	нищеган!	żebrak!
6842	69	85423	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	укурок!	palacz!
6843	69	85424	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	паранойик!	paranoik!
6844	69	85425	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	тяжеловоз!	tragarz!
6845	69	85426	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	шкурник!	samolub!
6846	69	85427	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, здоровяк!	Zmężniałeś, mocarzu!
6847	69	85428	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, вегетарианец!	Zmężniałeś, wegetarianinie!
6848	69	85429	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, гурман!	Zmężniałeś, smakoszu!
6849	69	85430	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, ценитель вин!	Zmężniałeś, znawco win!
6850	69	85431	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, ученый муж!	Zmężniałeś, uczony mężu!
6851	69	85432	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, великий охотник!	Zmężniałeś, wielki łowco!
6852	69	85433	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, великий воин!	Zmężniałeś, wielko wojowniku!
6853	69	85434	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, знаток украшений!	Zmężniałeś, znawco klejnotów!
6854	69	85435	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, господин маг!	Zmężniałeś, szanowany magu!
6855	69	85436	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, мечник-ловкач!	Zmężniałeś, zwinny szermierzu!
6856	69	85437	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, мечник-силач!	Zmężniałeś, silny szermierzu!
6857	69	85438	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, рейнджер!	Zmężniałeś, tropicielu!
6858	69	85439	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, мастер!	Zmężniałeś, mistrzu!
6859	69	85440	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, неуловимый!	Zmężniałeś, nieuchwytny cieniu!
6860	69	85441	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, олигарх!	Zmężniałeś, bogaczu!
6861	69	85442	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, барахольщик!	Zmężniałeś, zbieraczu!
6862	69	85443	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, мудрец!	Zmężniałeś, mędrcze!
6863	69	85444	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, меткий стрелок!	Zmężniałeś, strzelcu wyborowy!
6864	69	85445	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, перевозчик!	Zmężniałeś, tragarzu!
6865	69	85446	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы возмужали, великий шкурник!	Zmężniałeś, łowco skór!
6866	69	85455	PRINT_ACHIEV	PRINT_ACHIEV.MSG	PRINTSCREEN.PAR0	Вы перегружены на	Jesteś przeciążony. 
6867	69	85457	PRINT_ACHIEV	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Вес	Waga 
7009	72	85666	B_FOODCOUNT	CONCATMULTISTRINGS.SSTRING2	CONCATMULTISTRINGS.RESULTSTRING	\nТушеное мясо от Якоба -	\nDuszone mięso od Jakuba - 
7010	72	85668	B_FOODCOUNT	CONCATMULTISTRINGS.SSTRING2	CONCATMULTISTRINGS.RESULTSTRING	\nМясное угощение -	\nMięsny poczęstunek - 
7011	72	85670	B_FOODCOUNT	CONCATMULTISTRINGS.SSTRING2	CONCATMULTISTRINGS.RESULTSTRING	\nРагу с грибами -	\nGulasz z grzybami - 
7012	72	85672	B_FOODCOUNT	CONCATMULTISTRINGS.SSTRING2	CONCATMULTISTRINGS.RESULTSTRING	\nДеревенский бутерброд -	\nWiejska kanapka - 
7018	72	85684	B_FOODCOUNT	CONCATMULTISTRINGS.SSTRING2	CONCATMULTISTRINGS.RESULTSTRING	\nВыпотрошенная рыба -	\nWypatroszona ryba - 
7019	72	85686	B_FOODCOUNT	CONCATMULTISTRINGS.SSTRING2	CONCATMULTISTRINGS.RESULTSTRING	\nЖареная рыба (ОИ) -	\nSmażona ryba - 
7094	72	85834	B_DRINKCOUNT	CONCATMULTISTRINGS.SSTRING2	CONCATMULTISTRINGS.RESULTSTRING	\nЧай из водяники -	\nHerbata z wodzianki - 
7095	72	85836	B_DRINKCOUNT	CONCATMULTISTRINGS.SSTRING2	CONCATMULTISTRINGS.RESULTSTRING	\nЧайный сбор с Этлу -	\nKolekcja herbat z Etlu - 
7096	72	85838	B_DRINKCOUNT	CONCATMULTISTRINGS.SSTRING2	CONCATMULTISTRINGS.RESULTSTRING	\nПиво с Этлу -	\nPiwo z Etlu - 
7097	72	85840	B_DRINKCOUNT	CONCATMULTISTRINGS.SSTRING2	CONCATMULTISTRINGS.RESULTSTRING	\nМедовый шнапс -	\nSznaps miodowy - 
7172	72	85989	B_PLANTCOUNT	CONCATMULTISTRINGS.SSTRING2	CONCATMULTISTRINGS.RESULTSTRING	\nБлагородный гриб -	\nSzlachetny grzyb - 
7220	72	86084	B_POTIONCOUNT	CONCATMULTISTRINGS.SSTRING2	CONCATMULTISTRINGS.RESULTSTRING	\nЭликсир неуязвимости-	\nEliksir nieśmiertelności - 
7359	78	86249	B_MARTIROLOG	CONCATTEXT	PRINTSCREEN.PAR0	\nДень	\nDzień 
7360	78	86250	B_MARTIROLOG	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	. Час	. Godzina 
7361	78	86252	B_MARTIROLOG	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	Интеллект +1 (	Inteligencja +1 (
7362	78	86254	B_MARTIROLOG	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	Магия +1 (	Magia +1 (
7363	78	86256	B_MARTIROLOG	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	Сила +1 (	Siła +1 (
7364	78	86258	B_MARTIROLOG	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	Ловкость +1 (	Zręczność +1 (
7365	78	86260	B_MARTIROLOG	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	Одноручное +1 (	Jednoręka +1 (
7366	78	86262	B_MARTIROLOG	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	Двуручное +1 (	Dwuręka +1 (
7367	78	86264	B_MARTIROLOG	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	Лук +1 (	Łuk +1 (
7368	78	86266	B_MARTIROLOG	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	Арбалет +1 (	Kusza +1 (
7369	78	86268	B_MARTIROLOG	CONCATTEXT	PRINTSCREEN.PAR0	Специализация 1р меч +1 (	Specjalizacja 1h miecz +1 (
7370	78	86270	B_MARTIROLOG	CONCATTEXT	PRINTSCREEN.PAR0	Специализация шпага +1 (	Specjalizacja szpada +1 (
7371	78	86272	B_MARTIROLOG	CONCATTEXT	PRINTSCREEN.PAR0	Специализация 1р топор +1 (	Specjalizacja 1h topór +1 (
7372	78	86274	B_MARTIROLOG	CONCATTEXT	PRINTSCREEN.PAR0	Специализация 1р булава и 1р молот +1 (	Specjalizacja 1h buława i 1h młot +1 (
7373	78	86276	B_MARTIROLOG	CONCATTEXT	PRINTSCREEN.PAR0	Специализация 2р меч +1 (	Specjalizacja 2h miecz +1 (
7374	78	86278	B_MARTIROLOG	CONCATTEXT	PRINTSCREEN.PAR0	Специализация 2р меч ловкача +1 (	Specjalizacja 2h miecz złodzieja +1 (
7375	78	86280	B_MARTIROLOG	CONCATTEXT	PRINTSCREEN.PAR0	Специализация 2р топор +1 (	Specjalizacja 2h topór +1 (
7376	78	86282	B_MARTIROLOG	CONCATTEXT	PRINTSCREEN.PAR0	Специализация 2р булава и 2р молот +1 (	Specjalizacja 2h buława i 2h młot +1 (
7377	78	86284	B_MARTIROLOG	CONCATTEXT	PRINTSCREEN.PAR0	Специализация 2р копье +1 (	Specjalizacja 2h włócznia +1 (
7378	78	86286	B_MARTIROLOG	CONCATTEXT	PRINTSCREEN.PAR0	Специализация 2р алебарда +1 (	Specjalizacja 2h halabarda +1 (
7379	78	86288	B_MARTIROLOG	CONCATTEXT	PRINTSCREEN.PAR0	Специализация 2р посох +1 (	Specjalizacja 2h kostur +1 (
7380	78	86290	B_MARTIROLOG	CONCATTEXT	PRINTSCREEN.PAR0	Специализация лук +1 (	Specjalizacja łuk +1 (
7381	78	86292	B_MARTIROLOG	CONCATTEXT	PRINTSCREEN.PAR0	Специализация арбалет +1 (	Specjalizacja kusza +1 (
7390	79	86306	B_KILLINLOCATION	CONCATTEXT	PRINTSCREEN.PAR0	\nЛощина	\nKotlina
7393	79	86313	B_KILLINLOCATION	CONCATTEXT	PRINTSCREEN.PAR0	\nОстров испытания	\nWyspa próby
7759	81	86682	B_COUNTDEADMONSTER	CONCATSTRINGS.PAR1	CONCATMULTISTRINGS.SSTRING1	\nКрысолюдов:	\nSzczury: 
7811	84	86769	B_SCGETTREASURE_S1	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я нашел тайник Хако. Нужно не забыть расплатиться с Гроном.	Znalazłem skrytkę Hako. Muszę pamiętać, by zapłacić Gronowi.
7851	103	87351	B_SHIELDOVERLAYCHANGE_EQUIP	PRINTCENTER._TEXT_	PRINTSCREEN.PAR0	Нет необходимого навыка!	Brak wymaganej umiejętności!
7855	103	87496	EQUIP_ARSENALMOD_WEAPON	C_ITEM.TEXT[3]	C_ITEM.TEXT	Из пула Арсенал мода	Z moda Arsenał
7859	104	87506	EQUIP_HELMET_MIL_M	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Бонус стиляги!	Bonus za styl!
7860	104	87507	EQUIP_HELMET_MIL_M	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Бонус стиляги (для ополчения).	Bonus za styl (dla strażnika miejskiego).
7861	104	87509	EQUIP_PAL_HELM	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Бонус продвинутого стиляги!	Bonus za zaawansowany styl!
7862	104	87510	EQUIP_PAL_HELM	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Бонус продвинутого стиляги (для паладина).	Bonus za zaawansowany styl (dla paladyna).
7863	104	87512	EQUIP_HUT_HELM	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Бонус стиляги!	Bonus za styl!
7864	104	87513	EQUIP_HUT_HELM	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Бонус стиляги (для сектанта).	Bonus za styl (dla sekciarza).
7865	104	87517	EQUIP_CROWN_02	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Бонус продвинутого стиляги!	Bonus za zaawansowany styl!
7866	104	87518	EQUIP_CROWN_02	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Бонус продвинутого стиляги (для стража).	Bonus za zaawansowany styl (dla strażnika).
7867	104	87522	EQUIP_CROWN_01	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Бонус продвинутого стиляги!	Bonus za zaawansowany styl!
7868	104	87523	EQUIP_CROWN_01	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Бонус продвинутого стиляги (для гуру).	Bonus za zaawansowany styl (dla guru).
7870	104	87537	EQUIP_MAG_HELM_M	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Бонус стиляги (для адепта).	Bonus za styl (dla nowicjusza).
7872	104	87542	EQUIP_MAG_HELM_H	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Бонус продвинутого стиляги (для мага).	Bonus za zaanwansowany styl (dla maga).
7906	106	15708	BELIAR_GIFT_SUPERWEAPON_DESC_SHORT[0]	C_ITEM.TEXT	C_ITEM.TEXT	25% сплеш: маг.урон 100 врагам, себе 50	25% szansy: 100 pkt. obrażeń magicznych dla wrogów, 50 pkt. dla siebie
7907	106	15708	BELIAR_GIFT_SUPERWEAPON_DESC_SHORT[1]	C_ITEM.TEXT	C_ITEM.TEXT	40% огненный взрыв (без сплеша): урон 120 врагам, себе 50	40% wybuch ognia (pojedynczy cel): 120 pkt. obrażeń dla wrogów, 50 pkt. dla siebie
7908	106	15708	BELIAR_GIFT_SUPERWEAPON_DESC_SHORT[2]	C_ITEM.TEXT	C_ITEM.TEXT	ХП/МП макс. до 500/1500. Каждые 50 макс.ХП +1 урона (макс.10). Каждые 100 МП +2 урона (макс.30)	HP/MP maks. do 500/1500. Co 50 maks. HP +1 do obrażeń (maks. 10). Co 100 MP +2 do obrażeń (maks. 30)
7909	106	15708	BELIAR_GIFT_SUPERWEAPON_DESC_SHORT[3]	C_ITEM.TEXT	C_ITEM.TEXT	+2 урона за 45 макс.МП (на поддержку умения)	+2 pkt. obrażeń za 45 maks. MP (wspomagające umiejętność)
7910	106	15708	BELIAR_GIFT_SUPERWEAPON_DESC_SHORT[4]	C_ITEM.TEXT	C_ITEM.TEXT	40% молния: урон 120 врагам, себе 25 урона и -50 текущей маны	40% błyskawica: 120 pkt. obrażeń dla wrogów, 25 pkt. obrażeń dla siebie i -50 bieżącej many
7911	106	15708	BELIAR_GIFT_SUPERWEAPON_DESC_SHORT[5]	C_ITEM.TEXT	C_ITEM.TEXT	30% молния: урон 100. За 100 макс.ХП +10% шанса, за 100 МП +2 урона молнии	30% obrażeń od błyskawicy: 100 obrażeń. Za każde 100 maks. HP +10% szansy, za każde 100 MP +2 obrażeń od błyskawicy
7912	106	15708	BELIAR_GIFT_SUPERWEAPON_DESC_SHORT[6]	C_ITEM.TEXT	C_ITEM.TEXT	50% шанс: урон 150 (магия + огонь). 10% шанс: обратный урон 150 молнией	50% szansy: obrażenia 150 (magia + ogień). 10% szansy: obrażenia dla bohatera 150
7914	106	87642	FORMCOMBINECONDITIONSTRING	CONCATSTRINGS.PAR1	C_ITEM.TEXT	Силы или Ловкости	 Siła lub Zręczność
7915	106	87641	FORMCOMBINECONDITIONSTRING	CONCATSTRINGS.PAR0	C_ITEM.TEXT	Необходимо:	Wymaga: 
7916	106	87644	EQUIP_BELIAR_SUPERWEAPON_1H	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	силы или ловкости!	 siły lub zręczności!
7917	106	87643	EQUIP_BELIAR_SUPERWEAPON_1H	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Требуется	Wymaga 
7918	106	87646	EQUIP_BELIAR_SUPERWEAPON_2H	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	силы или ловкости!	 siły lub zręczności!
7919	106	87645	EQUIP_BELIAR_SUPERWEAPON_2H	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Требуется	Wymaga 
7920	106	87647	BELIAR_SUPERWEAPON_1H	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара	Szpon Beliara
7921	106	87651	BELIAR_SUPERWEAPON_2H	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара	Szpon Beliara
7922	106	87655	ITMW_BELIAR_PURIFY_WITH_BURN_1H	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара (Очищение+Горение)	Szpon Beliara (Błogosławieństwo+Ogień)
7923	106	87657	ITMW_BELIAR_PURIFY_WITH_BURN_2H	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара (Очищение+Горение)	Szpon Beliara (Błogosławieństwo+Ogień)
7924	106	87659	ITMW_BELIAR_PURIFY_WITH_DENY_1H	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара (Очищение+Отрицание)	Szpon Beliara (Błogosławieństwo+Błyskawica)
7925	106	87661	ITMW_BELIAR_PURIFY_WITH_DENY_2H	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара (Очищение+Отрицание)	Szpon Beliara (Błogosławieństwo+Błyskawica)
7926	106	87663	ITMW_BELIAR_BURN_WITH_PURIFY_1H	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара (Горение+Очищение)	Szpon Beliara (Ogień+Błogosławieństwo)
7927	106	87665	ITMW_BELIAR_BURN_WITH_PURIFY_2H	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара (Горение+Очищение)	Szpon Beliara (Ogień+Błogosławieństwo)
7928	106	87667	ITMW_BELIAR_BURN_WITH_DENY_1H	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара (Горение+Отрицание)	Szpon Beliara (Ogień+Błyskawica)
7929	106	87669	ITMW_BELIAR_BURN_WITH_DENY_2H	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара (Горение+Отрицание)	Szpon Beliara (Ogień+Błyskawica)
7930	106	87671	ITMW_BELIAR_DENY_WITH_BURN_1H	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара (Отрицание+Горение)	Szpon Beliara (Błyskawica+Ogień)
7931	106	87673	ITMW_BELIAR_DENY_WITH_BURN_2H	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара (Отрицание+Горение)	Szpon Beliara (Błyskawica+Ogień)
7932	106	87675	ITMW_BELIAR_DENY_WITH_PURIFY_1H	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара (Отрицание+Очищение)	Szpon Beliara (Błyskawica+Błogosławieństwo)
7933	106	87677	ITMW_BELIAR_DENY_WITH_PURIFY_2H	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара (Отрицание+Очищение)	Szpon Beliara (Błyskawica+Błogosławieństwo)
7934	106	87679	ITMW_BELIAR_SENYAK_1H	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара с душой С'эньяка	Szpon Beliara z duszą S'enyaka.
7935	106	87681	ITMW_BELIAR_SENYAK_2H	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара с душой С'эньяка	Szpon Beliara z duszą S'enyaka.
7936	106	15734	GIFT_BURN_DESC_SHORT[0]	C_ITEM.TEXT	C_ITEM.TEXT	4% шанс сплеша, наносит 25 урона огнем врагам и 25 ед. игроку	4% szansy na wybuch, zadaje 25 pkt. obrażeń od ognia wrogom i 25 pkt. graczowi
7937	106	15734	GIFT_BURN_DESC_SHORT[1]	C_ITEM.TEXT	C_ITEM.TEXT	8% шанс сплеша, наносит 40 урона огнем врагам и 30 ед. игроку	8% szansy na wybuch, zadaje 40 pkt. obrażeń od ognia wrogom i 30 pkt. graczowi
7938	106	15734	GIFT_BURN_DESC_SHORT[2]	C_ITEM.TEXT	C_ITEM.TEXT	12% шанс сплеша, наносит 55 урона огнем врагам и 35 ед. игроку	12% szansy na wybuch, zadaje 55 pkt. obrażeń od ognia wrogom i 35 pkt. graczowi
7939	106	15734	GIFT_BURN_DESC_SHORT[3]	C_ITEM.TEXT	C_ITEM.TEXT	16% шанс сплеша, наносит 70 урона огнем врагам и 40 ед. игроку	16% szansy na wybuch, zadaje 70 pkt. obrażeń od ognia wrogom i 40 pkt. graczowi
7940	106	15734	GIFT_BURN_DESC_SHORT[4]	C_ITEM.TEXT	C_ITEM.TEXT	20% шанс сплеша, наносит 85 урона огнем врагам и 45 ед. игроку	20% szansy na wybuch, zadaje 85 pkt. obrażeń od ognia wrogom i 45 pkt. graczowi
7942	106	15735	GIFT_PURIFY_DESC_SHORT[0]	C_ITEM.TEXT	C_ITEM.TEXT	Дает 2 ед. урона за каждые 75 макс. маны	Zadaje 2 pkt. obrażeń za każde 75 pkt. maksymalnej many
7943	106	15735	GIFT_PURIFY_DESC_SHORT[1]	C_ITEM.TEXT	C_ITEM.TEXT	Дает 2 ед. урона за каждые 70 макс. маны	Zadaje 2 pkt. obrażeń za każde 70 pkt. maksymalnej many
7944	106	15735	GIFT_PURIFY_DESC_SHORT[2]	C_ITEM.TEXT	C_ITEM.TEXT	Дает 2 ед. урона за каждые 65 макс. маны	Zadaje 2 pkt. obrażeń za każde 65 pkt. maksymalnej many
7945	106	15735	GIFT_PURIFY_DESC_SHORT[3]	C_ITEM.TEXT	C_ITEM.TEXT	Дает 2 ед. урона за каждые 60 макс. маны	Zadaje 2 pkt. obrażeń za każde 60 pkt. maksymalnej many
7946	106	15735	GIFT_PURIFY_DESC_SHORT[4]	C_ITEM.TEXT	C_ITEM.TEXT	Дает 2 ед. урона за каждые 55 макс. маны	Zadaje 2 pkt. obrażeń za każde 55 pkt. maksymalnej many
7948	106	15736	GIFT_DENY_DESC_SHORT[0]	C_ITEM.TEXT	C_ITEM.TEXT	10% шанс молнии, молния наносит 40 урона	10% szansy na uderzenie pioruna za 40 punktów obrażeń
7949	106	15736	GIFT_DENY_DESC_SHORT[1]	C_ITEM.TEXT	C_ITEM.TEXT	15% шанс молнии, молния наносит 55 урона	15% szansy na uderzenie pioruna za 55 punktów obrażeń
7950	106	15736	GIFT_DENY_DESC_SHORT[2]	C_ITEM.TEXT	C_ITEM.TEXT	20% шанс молнии, молния наносит 70 урона	20% szansy na uderzenie pioruna za 70 punktów obrażeń
7951	106	15736	GIFT_DENY_DESC_SHORT[3]	C_ITEM.TEXT	C_ITEM.TEXT	25% шанс молнии, молния наносит 85 урона	25% szansy na uderzenie pioruna za 85 punktów obrażeń
7952	106	15736	GIFT_DENY_DESC_SHORT[4]	C_ITEM.TEXT	C_ITEM.TEXT	30% шанс молнии, молния наносит 100 урона	30% szansy na uderzenie pioruna za 100 punktów obrażeń
7954	106	87688	EQUIP_BELIAR_WEAPON_1H_01	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	силы или ловкости!	 siły lub zręczności!
7955	106	87687	EQUIP_BELIAR_WEAPON_1H_01	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Требуется	Wymaga 
7956	106	87690	EQUIP_BELIAR_WEAPON_1H_02	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	силы или ловкости!	 siły lub zręczności!
7957	106	87689	EQUIP_BELIAR_WEAPON_1H_02	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Требуется	Wymaga 
7958	106	87692	EQUIP_BELIAR_WEAPON_1H_03	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	силы или ловкости!	 siły lub zręczności!
7959	106	87691	EQUIP_BELIAR_WEAPON_1H_03	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Требуется	Wymaga 
